lemma,sentence,sense,start,end
ঠান্ডা,আরে মিয়া ঠান্ডার ভয়ে কবিতাও লিখি না ।,0,10,16
ঠান্ডা,বাচ্চাদের নিয়ে এই মা অত্যধিক ঠান্ডায় সাহায্য পেতে অপেক্ষায় ছিলেন।,0,29,35
ঠান্ডা,এবারের শীতকালে ঠান্ডার সঙ্গে সঙ্গে মাঝেমধ্যে বৃষ্টিরও দেখা মিলছে ।,0,15,21
ঠান্ডা,সামু পাগলা০০৭ বলেছেনঃ আরেহ আমার ঠান্ডার কোন সমস্যা নেইতো !,0,32,38
ঠান্ডা,"তিনি বলেন , ' ঠান্ডার কারণে আমার ছেলের জ্বর ও নিউমোনিয়া হয়েছিল ।",0,14,20
ঠান্ডা,সিটি হল চত্বরে হাড় কাঁপানো ঠান্ডায় অস্থায়ী শহীদ মিনার স্থাপন করছেন তাঁরা।,1,27,33
ঠান্ডা,বিভিন্ন সংগঠনের সাহায্যকর্মীরা ঠান্ডায় শরণার্থীদের ভয়াবহ অবস্থার কথা উল্লেখ করলে তিন হাজার লোককে ঢুকতে দেয় ক্রোয়েশিয়া।,1,31,37
ঠান্ডা,প্রচন্ড ঠান্ডার মধ্যে তৃতীয় আরেক শিশুকে রাতে বাইরে থাকতে বাধ্য করা হলে সেখানে সে মারা যায় ।,1,8,14
ঠান্ডা,হাজার হাজার গর্ভপাত বিরোধী প্রতিবাদকারীরা ওয়াশিংটনে এই প্রচন্ড ঠান্ডার মাঝে গর্ভপাত আইন সংগত করার বিরুদ্ধে মিছিল করে ।,1,64,70
ঠান্ডা,প্রচন্ড ঠান্ডাকে উপেক্ষা করে এ বিক্ষোভ সমাবেশে কয়েশ ' শ বাংলাদেশী ও পাকিস্তানী যোগ দেন ।,1,8,14
ঠান্ডা,"স্থানীয় বাসিন্দা ইয়োলি অ্যাসেনসিও বিবিসিকে বলেন, ‘আমাদের আরও কয়েকটা দিন এমন ঠান্ডায় কাটাতে হবে।",1,76,82
ঠান্ডা,গত সোমবার ঠান্ডার জন্য লেগিংস পরে স্কুলে যায় পড়ুয়ারা ।,1,10,16
ঠান্ডা,ঠান্ডার কারণে ৩১শে ডিসেম্বর ও পয়লা জানুয়ারি নয়ডা এবং গ্রেটার নয়ডার সব সরকারি ও বেসরকারি স্কুলে অষ্টম শ্রেণি পর্যন্ত ছুটি দেওয়া হয়েছে ।,1,0,6
ঠান্ডা,১০ বছরের মেয়েটিকে তিনি প্রচণ্ড ঠান্ডার মধ্যে ৮ কিলোমিটার পথ হাঁটিয়ে স্কুলে যেতে বাধ্য করেন।,1,31,37
ঠান্ডা,"’ফেসবুকে নিজের প্রোফাইলে লুং লিখেছেন, তাঁদের এই ছবি তোলার অভিযানের সবচেয়ে কঠিন বিষয়টি ছিল বিয়ের পোশাকসহ ভারী সরঞ্জামগুলো বহন এবং পর্বতের ওপরে অত্যন্ত ঠান্ডার মধ্যে ছবি তোলার জন্য নিজেদের প্রস্তুত করা।",1,150,156
ঠান্ডা,প্রবল ঠান্ডার মধ্যেও রাজধানীতে শাহিনবাগে মহিলারা যেভাবে বিক্ষোভ কর্মসূচী চালিয়ে যাচ্ছেন তাতে অভিভূত চন্দ্রশেখর আজাদ ।,1,6,12
ঠান্ডা,এমনিতেই ৫১ বছর বয়সী কেজরিওয়ালের ঠান্ডার ধাত রয়েছে।,1,32,38
ঠান্ডা,২০১২ সালে আইসল্যান্ডে প্রবল ঠান্ডার মধ্যে শুটিং করার সময় কিট ও রোজ প্রেমে পড়েন ।,1,28,34
ঠান্ডা,শয্যার অভাবে ঠান্ডার মধ্যে মেঝেতেই বিছানা পেতে থাকতে হয় ডুয়ার্সের বানারহাট প্রাথমিক স্বাস্থ্য কেন্দ্রে ।,1,13,19
ঠান্ডা,২০১৭ সালে বলিউডে ছবির বাজার একটু ঠান্ডাই ছিল ।,1,33,39
ঠান্ডা,প্রচণ্ড ঠান্ডার মধ্যেই মেঝেতে শুয়ে রাত কাটালেন দেশের বিভিন্ন প্রান্তের সাইক্লিস্টরা ।,1,8,14
ঠান্ডা,"ঠান্ডার কারণে , দিল্লির মুনিরকা এলাকায় দরিদ্রদের জন্য তৈরি সরকারি শিবিরগুলিতে ঠাঁই নিয়েছেন সব ভবঘুরে এবং গৃহহীনরা ।",1,0,6
ঠান্ডা,এই তীব্র ঠান্ডার মধ্যেও ৩ নভেম্বর নির্বাচনে জয়ী হতে দুই পক্ষ মরিয়া প্রচার চলছে।,1,9,15
ঠান্ডা,হাড় হিম ঠান্ডায় দুই পক্ষের বেশ কয়েকজন আহত জওয়ান গলওয়ান নদীতে পড়ে যান।,1,8,14
ঠান্ডা,"আজ হাড়কাঁপানো ঠান্ডার মধ্যেই ওয়াশিংটনে পাকিস্তানি দূতাবাসের সামনে জড়ো হলেন বেশ কিছু ভারতীয় , .",1,15,21
ঠান্ডা,বিভিন্ন সংগঠনের সাহায্যকর্মীরা ঠান্ডায় শরণার্থীদের ভয়াবহ অবস্থার কথা উল্লেখ করলে তিন হাজার লোককে ঢুকতে দেয় ক্রোয়েশিয়া।,1,31,37
ঠান্ডা,তারপরে প্রচণ্ড ঠান্ডার মধ্যে মাটিতে শুইয়ে রাখা হয়েছিল রোগীদের ।,1,15,21
ঠান্ডা,"মারা যাওয়া ওই কৃষকের জামাতা বলেন, ৭-৮ দিন ধরে তিনি জ্বর ও ঠান্ডায় ভুগছিলেন।",1,58,64
ঠান্ডা,অবিরাম তুষারপাত আর হাড় কাঁপানো ঠান্ডায় পোল্যান্ডে কমপক্ষে আটজন মারা গেছে।,1,31,37
ঠান্ডা,এই অঞ্চল দখলে রাখতে গত ২০ বছরে উভয় পক্ষের প্রায় ২০ হাজার সেনা মূলত ঠান্ডার কারণে প্রাণ হারিয়েছে।,1,67,73
ঠান্ডা,ঘরের বাইরে বারান্দায় শীতের সময় বাতাসে ঠান্ডার হাত থেকে কিছুটা স্বস্তি পেতে পলিথিন টানিয়ে সেখানে শুয়ে থাকেন জহির উদ্দিন ।,1,40,46
ঠান্ডা,কিন্তু প্রচন্ড ঠান্ডার মধ্যে তাদের আটজন একটি ঘরেই থেকে যাওয়ার সিদ্ধান্ত নেন ।,1,15,21
ঠান্ডা,"বিমান বন্দরের একজন ব্যবস্থাপক জানান , সোমবার ভোর থেকে তুষারপাত ও প্রচণ্ড ঠান্ডার পাশাপাশি কুয়াশায় অঞ্চলটি ঢেকে আছে ।",1,73,79
ঠান্ডা,এবারের ঠান্ডায় ২৮ বছরের একজন নারী মনোবিজ্ঞানীকে মাফলার জড়িয়ে মুখ ঢেকে চলার অপরাধে ৫০ ইউরো জরিমানা করা হয়।,1,7,13
ঠান্ডা,"কালিয়াগঞ্জ , ১১ জানুয়ারিঃ শীতের মরসুমে ঠান্ডার হাত থেকে বাঁচাতে নিজেদের অর্থে পড়ুয়াদের হাতে সোয়েটার তুলে দিলেন কালিয়াগঞ্জের পান্ডারা প্রাথমিক স্কুলের শিক্ষকমন্ডলী ।",1,41,47
ঠান্ডা,উত্তরবঙ্গে ঠান্ডার মাত্রা আরও নামবে ।,1,11,17
ঠান্ডা,"লখনউ , ১২ জানুয়ারি : ঠান্ডার জেরে প্রাণ ওষ্ঠাগত রাজ্যে ।",1,22,28
ঠান্ডা,ওই অঞ্চলে অসম্ভব ঠান্ডার কারণে ঘরে আগুন জ্বালতে বাধ্য হয়েছিলেন ওই তরুণী ।,1,17,23
ঠান্ডা,"ডেইলি মেইলের সাংবাদিক লারিসা ব্রাউন জানিয়েছেন, শরণার্থীশিবিরে তীব্র ঠান্ডার মধ্যে তাঁবু উষ্ণ রাখার কোনো ব্যবস্থা নেই।",1,68,74
ঠান্ডা,বুলগেরিয়াতে ঠান্ডার কারণে বহু মালবাহী গাড়ি সড়কে আটকা পড়েছে।,1,12,18
ঠান্ডা,রোববার মুসল্লিগন ফজরের নামাজ মসজিদে পড়তে না পেওে ঠান্ডার মধ্যে আঙিনায় মাটিতে বসে পড়েছে ।,1,50,56
ঠান্ডা,"শৈত্য প্রবাহের তীব্র ঠান্ডাকে উপেক্ষা করে দলে দলে নেতাকর্মীরা দুপুরের আগেই সমগ্র সম্মেলন স্থল , পার্শ্ববর্তী ঢাকা বিশ্ববিদ্যালয় - টিএসসি , শাহবাগ এবং হাইকোর্ট এবং তার আশাপাশের এলাকা পূর্ণ করে ।",1,21,27
ঠান্ডা,কনকনে ঠান্ডাতেই ইংরেজি নববর্ষকে বরণ করবে কলকাতা - সহ গোটা দক্ষিণবঙ্গ ।,1,6,12
ঠান্ডা,কনকনে ঠান্ডাতেও মঙ্গলবার রাত থেকেই হাজার হাজার পুণ্যার্থী ভিড় জমাতে শুরু করেন জয়দেব কেঁদুলিতে ।,1,6,12
ঠান্ডা,একপর্যায়ে প্রচণ্ড ঠান্ডায় জমি থেকে উঠে খেতের পাশে উঁচু জায়গায় বসে পড়েন।,1,18,24
ঠান্ডা,কিন্তু সম্প্রতি শানদার ছবিতে আলিয়ার কোস্টার শাহিদ সম্প্রতি ফাঁস করলেন প্রচন্ড ঠান্ডার কারণে আলিয়া বিকিনিতে স্বচ্ছন্দ ছিলেন না ।,1,79,85

